page_url;category;file_name;link;magnet_link;size;date;seeders;leechers;completed_download
https://nyaa.si;Anime - English-translated;[Erai-raws] Turkey - 12 [1080p CR WEBRip HEVC AAC][MultiSub][9664FDC7];/view/2023394;magnet:?xt=urn:btih:f157a72a625173573c7281135582cddc72c2a04c&dn=%5BErai-raws%5D%20Turkey%20-%2012%20%5B1080p%20CR%20WEBRip%20HEVC%20AAC%5D%5BMultiSub%5D%5B9664FDC7%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;473.6 MiB;2025-09-23 20:34;84;15;407
https://nyaa.si;Anime - Non-English-translated;[Diogo4D] [WEB][1080p] Sono Bisque Doll wa Koi wo Suru Season 2 - 12 [87450489].mkv;/view/2023393;magnet:?xt=urn:btih:d4062c765416429a2b70d4dbd51114cbf24ce93c&dn=%5BDiogo4D%5D%20%5BWEB%5D%5B1080p%5D%20Sono%20Bisque%20Doll%20wa%20Koi%20wo%20Suru%20Season%202%20-%2012%20%5B87450489%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;255.9 MiB;2025-09-23 20:32;5;1;23
https://nyaa.si;Live Action - Raw;1[TokuHoard] Mighty Morphin Power Rangers (Japanese Dub) Season 2 [480p WEB-DL AMZN];/view/2023392#comments;magnet:?xt=urn:btih:f164c1d7f467d5b221a6e9485abf0c80ef7ca105&dn=%5BTokuHoard%5D%20Mighty%20Morphin%20Power%20Rangers%20%28Japanese%20Dub%29%20Season%202%20%5B480p%20WEB-DL%20AMZN%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;12.5 GiB;2025-09-23 20:16;6;17;19
https://nyaa.si;Anime - Non-English-translated;Rent.a.Girlfriend.S04E10.MULTI.1080p.CR.WEB.x264-TenmaLand ( VF FRENCH VOSTFR );/view/2023391;magnet:?xt=urn:btih:6324b9680f4c4e8744b65faafab0b7fa974da4e5&dn=Rent.a.Girlfriend.S04E10.MULTI.1080p.CR.WEB.x264-TenmaLand%20%28%20VF%20FRENCH%20VOSTFR%20%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 20:09;9;3;46
https://nyaa.si;Anime - English-translated;[Yameii] Rent-a-Girlfriend - S04E10 [English Dub] [CR WEB-DL 1080p] [F36DF5A5] (Kanojo, Okarishimasu Season 4 | S4);/view/2023390;magnet:?xt=urn:btih:8ac9988c97ee90d0f5fdb94b386b7a5ae822b242&dn=%5BYameii%5D%20Rent-a-Girlfriend%20-%20S04E10%20%5BEnglish%20Dub%5D%20%5BCR%20WEB-DL%201080p%5D%20%5BF36DF5A5%5D%20%28Kanojo%2C%20Okarishimasu%20Season%204%20%7C%20S4%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2025-09-23 20:08;78;3;269
https://nyaa.si;Anime - English-translated;[Yameii] Rent-a-Girlfriend - S04E10 [English Dub] [CR WEB-DL 720p] [8CE5A122] (Kanojo, Okarishimasu Season 4 | S4);/view/2023389;magnet:?xt=urn:btih:cc031bfc2579b7d234c2900c05c586622b9aca82&dn=%5BYameii%5D%20Rent-a-Girlfriend%20-%20S04E10%20%5BEnglish%20Dub%5D%20%5BCR%20WEB-DL%20720p%5D%20%5B8CE5A122%5D%20%28Kanojo%2C%20Okarishimasu%20Season%204%20%7C%20S4%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;734.3 MiB;2025-09-23 20:07;37;5;148
https://nyaa.si;Anime - English-translated;Rent a Girlfriend S04E10 Ring Finger and Girlfriend 1080p CR WEB-DL DUAL AAC2.0 H 264-VARYG (Kanojo, Okarishimasu 4th Season, Dual-Audio, Multi-Subs);/view/2023388;magnet:?xt=urn:btih:d0e42647e81dcc15c558bfd6d6a4d6070186cb8d&dn=Rent%20a%20Girlfriend%20S04E10%20Ring%20Finger%20and%20Girlfriend%201080p%20CR%20WEB-DL%20DUAL%20AAC2.0%20H%20264-VARYG%20%28Kanojo%2C%20Okarishimasu%204th%20Season%2C%20Dual-Audio%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.5 GiB;2025-09-23 20:03;167;6;503
https://nyaa.si;Anime - English-translated;[ToonsHub] Rent-a-Girlfriend S04E10 1080p CR WEB-DL AAC2.0 H.264 (Kanojo, Okarishimasu, Dual-Audio, Multi-Subs);/view/2023387;magnet:?xt=urn:btih:039696d61886a8c28afcf0f454b0f7e09e67e9c0&dn=%5BToonsHub%5D%20Rent-a-Girlfriend%20S04E10%201080p%20CR%20WEB-DL%20AAC2.0%20H.264%20%28Kanojo%2C%20Okarishimasu%2C%20Dual-Audio%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.1 GiB;2025-09-23 20:01;68;8;202
https://nyaa.si;Anime - English-translated;[ASW] Turkey! - 12 [1080p HEVC x265 10Bit][AAC];/view/2023386;magnet:?xt=urn:btih:2c40275d7b730c494d48e6c35fc38d245cadab63&dn=%5BASW%5D%20Turkey%21%20-%2012%20%5B1080p%20HEVC%20x265%2010Bit%5D%5BAAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;273.0 MiB;2025-09-23 19:52;177;18;860
https://nyaa.si;Anime - Non-English-translated;1Yofukashi no Uta TV-2 | Песнь ночных сов [ТВ-2] | Call of the Night 2 [2025] [12 of 12] [WEBRip] [1080p] [RUS + JAP];/view/2023385#comments;magnet:?xt=urn:btih:c6866cbda0c40349806dc8d73010789f8f7d4253&dn=Yofukashi%20no%20Uta%20TV-2%20%7C%20%D0%9F%D0%B5%D1%81%D0%BD%D1%8C%20%D0%BD%D0%BE%D1%87%D0%BD%D1%8B%D1%85%20%D1%81%D0%BE%D0%B2%20%5B%D0%A2%D0%92-2%5D%20%7C%20Call%20of%20the%20Night%202%20%5B2025%5D%20%5B12%20of%2012%5D%20%5BWEBRip%5D%20%5B1080p%5D%20%5BRUS%20%2B%20JAP%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;11.9 GiB;2025-09-23 19:29;2;6;5
https://nyaa.si;Anime - English-translated;[DKB] Osomatsu-san - S04E12 [1080p][HEVC x265 10bit][Multi-Subs][weekly];/view/2023384;magnet:?xt=urn:btih:c7473916f348bbe676c1924c83cca7f27fc6bc9d&dn=%5BDKB%5D%20Osomatsu-san%20-%20S04E12%20%5B1080p%5D%5BHEVC%20x265%2010bit%5D%5BMulti-Subs%5D%5Bweekly%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;399.0 MiB;2025-09-23 19:14;18;1;49
https://nyaa.si;Anime - English-translated;[ToonsHub] Turkey Time to Strike S01E12 REPACK 1080p CR WEB-DL AAC2.0 H.264 (Multi-Subs);/view/2023383;magnet:?xt=urn:btih:55d86a1df35b50444e93e82b818bb1ddd6914611&dn=%5BToonsHub%5D%20Turkey%20Time%20to%20Strike%20S01E12%20REPACK%201080p%20CR%20WEB-DL%20AAC2.0%20H.264%20%28Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.2 GiB;2025-09-23 19:08;74;2;246
https://nyaa.si;Anime - English-translated;[SubsPlease] Turkey! - 12 (1080p) [BDCA9518].mkv;/view/2023382;magnet:?xt=urn:btih:7d7006bf3d5e3ca76990f796689faebe9c39a882&dn=%5BSubsPlease%5D%20Turkey%21%20-%2012%20%281080p%29%20%5BBDCA9518%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2025-09-23 19:04;463;21;1835
https://nyaa.si;Anime - English-translated;Turkey Time to Strike S01E12 A Farewell Turkey 1080p CR WEB-DL AAC2.0 H 264-VARYG (Turkey!, Multi-Subs);/view/2023381;magnet:?xt=urn:btih:bdfcd7de2b4d3ada3bd21b6f5a924a8049713257&dn=Turkey%20Time%20to%20Strike%20S01E12%20A%20Farewell%20Turkey%201080p%20CR%20WEB-DL%20AAC2.0%20H%20264-VARYG%20%28Turkey%21%2C%20Multi-Subs%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2025-09-23 19:03;27;3;108
https://nyaa.si;Anime - English-translated;[Erai-raws] Turkey - 12 [480p CR WEB-DL AVC AAC][MultiSub][3706C7EF];/view/2023380;magnet:?xt=urn:btih:d5ac3b4bc74d61abdd2c7f2dc144f826911aec64&dn=%5BErai-raws%5D%20Turkey%20-%2012%20%5B480p%20CR%20WEB-DL%20AVC%20AAC%5D%5BMultiSub%5D%5B3706C7EF%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;217.4 MiB;2025-09-23 19:03;19;1;102
https://nyaa.si;Anime - English-translated;[Erai-raws] Turkey - 12 [720p CR WEB-DL AVC AAC][MultiSub][608630CC];/view/2023379;magnet:?xt=urn:btih:5b5cc72a9056c567a48f920ff4aa120e2b45fdf6&dn=%5BErai-raws%5D%20Turkey%20-%2012%20%5B720p%20CR%20WEB-DL%20AVC%20AAC%5D%5BMultiSub%5D%5B608630CC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;525.3 MiB;2025-09-23 19:03;56;6;261
https://nyaa.si;Anime - English-translated;[SubsPlease] Turkey! - 12 (720p) [B140E1BF].mkv;/view/2023378;magnet:?xt=urn:btih:05a3a29da47edb5df935772ff5c6292964adc75d&dn=%5BSubsPlease%5D%20Turkey%21%20-%2012%20%28720p%29%20%5BB140E1BF%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;680.1 MiB;2025-09-23 19:03;181;22;948
https://nyaa.si;Anime - English-translated;[SubsPlease] Turkey! - 12 (480p) [1F05680D].mkv;/view/2023377;magnet:?xt=urn:btih:6255e42145e0d55e06715a71665377e8e82f780c&dn=%5BSubsPlease%5D%20Turkey%21%20-%2012%20%28480p%29%20%5B1F05680D%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;354.1 MiB;2025-09-23 19:03;53;2;316
https://nyaa.si;Anime - English-translated;1[Erai-raws] Turkey - 12 [1080p CR WEB-DL AVC AAC][MultiSub][275C101E];/view/2023376#comments;magnet:?xt=urn:btih:8b521ab3ee7f93476923e4f34e0a62f4eb15ae02&dn=%5BErai-raws%5D%20Turkey%20-%2012%20%5B1080p%20CR%20WEB-DL%20AVC%20AAC%5D%5BMultiSub%5D%5B275C101E%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2025-09-23 19:03;103;6;428
https://nyaa.si/user/bakaushi;Literature - English-translated;The Reincarnation of the Strongest Exorcist in Another World v01-07 (2024-2025) (Digital) (Ushi);/view/2023452;magnet:?xt=urn:btih:f7d21f5c2d23a14169a4158c8e65bf374701365f&dn=The%20Reincarnation%20of%20the%20Strongest%20Exorcist%20in%20Another%20World%20v01-07%20%282024-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.5 GiB;2025-09-24 03:02;23;24;27
https://nyaa.si/user/bakaushi;Literature - English-translated;The Brilliant Healer's New Life in the Shadows v03-04 (2025) (Digital) (Ushi);/view/2023451;magnet:?xt=urn:btih:936c0b40c36cd74ba061cf4c40dd1120c933c400&dn=The%20Brilliant%20Healer%27s%20New%20Life%20in%20the%20Shadows%20v03-04%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;544.5 MiB;2025-09-24 03:01;23;20;31
https://nyaa.si/user/bakaushi;Literature - English-translated;My Fiancé Cheated, But a New Love Rings! v01-02 (2025) (Digital) (Ushi);/view/2023449;magnet:?xt=urn:btih:d9bbdd3eded532f7ddf38ac1e86db8cf900903d3&dn=My%20Fianc%C3%A9%20Cheated%2C%20But%20a%20New%20Love%20Rings%21%20v01-02%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;628.9 MiB;2025-09-24 03:00;26;20;34
https://nyaa.si/user/bakaushi;Literature - English-translated;I'm a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic v01-04 (2024-2025) (Digital) (Ushi);/view/2023448;magnet:?xt=urn:btih:6bf1fb1a75b78da9bab96e3819aae86bd82c5f23&dn=I%27m%20a%20Noble%20on%20the%20Brink%20of%20Ruin%2C%20So%20I%20Might%20as%20Well%20Try%20Mastering%20Magic%20v01-04%20%282024-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;999.7 MiB;2025-09-24 02:59;27;18;34
https://nyaa.si/user/bakaushi;Literature - English-translated;Even Exiled, She's Still the Beloved Saint! - St Evelyn's Weird and Wonderful Friends v01 (2025) (Digital) (Ushi);/view/2023447;magnet:?xt=urn:btih:d4bc709d24352817c6bc61643266359fa49af444&dn=Even%20Exiled%2C%20She%27s%20Still%20the%20Beloved%20Saint%21%20-%20St%20Evelyn%27s%20Weird%20and%20Wonderful%20Friends%20v01%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;268.9 MiB;2025-09-24 02:56;32;12;43
https://nyaa.si/user/bakaushi;Literature - English-translated;Der Werwolf - The Annals of Veight -Origins- v01-11 (2021-2025) (Digital) (Ushi);/view/2023446;magnet:?xt=urn:btih:55af1a77c13ddf4f389f2e245a9cf49da66de531&dn=Der%20Werwolf%20-%20The%20Annals%20of%20Veight%20-Origins-%20v01-11%20%282021-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.5 GiB;2025-09-24 02:56;25;19;37
https://nyaa.si/user/bakaushi;Literature - English-translated;Dance in the Vampire Bund - Age of Scarlet Order v15 (2025) (Digital) (Ushi);/view/2023445;magnet:?xt=urn:btih:8123b74f71d236ae0eedd5c9b040b998e194058d&dn=Dance%20in%20the%20Vampire%20Bund%20-%20Age%20of%20Scarlet%20Order%20v15%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;282.4 MiB;2025-09-24 03:04;25;15;31
https://nyaa.si/user/bakaushi;Literature - English-translated;Campfire Cooking in Another World with My Absurd Skill - Sui's Great Adventure v07-08 (2025) (Digital) (Ushi);/view/2023444;magnet:?xt=urn:btih:b1cb52a2fb4fbd9e72de02904a706323b6285045&dn=Campfire%20Cooking%20in%20Another%20World%20with%20My%20Absurd%20Skill%20-%20Sui%27s%20Great%20Adventure%20v07-08%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;437.8 MiB;2025-09-24 02:53;34;11;53
https://nyaa.si/user/bakaushi;Literature - English-translated;The Banished Former Hero Lives as He Pleases v01-08 (2024-2025) (Digital) (Ushi);/view/2020992;magnet:?xt=urn:btih:3bc23432d988c4e55858d6c9dda9ddb8ba696c0e&dn=The%20Banished%20Former%20Hero%20Lives%20as%20He%20Pleases%20v01-08%20%282024-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.0 GiB;2025-09-17 22:15;64;7;872
https://nyaa.si/user/bakaushi;Literature - English-translated;1Flung into a New World - Time to Lift the 200-Year Curse! v01-03 (2025) (Digital) (Ushi);/view/2020991#comments;magnet:?xt=urn:btih:06c1f316ccb198e29ef77022ba2292e0ac167f9e&dn=Flung%20into%20a%20New%20World%20-%20Time%20to%20Lift%20the%20200-Year%20Curse%21%20v01-03%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;711.4 MiB;2025-09-17 22:13;46;4;770
https://nyaa.si/user/bakaushi;Literature - English-translated;Demon Lord, Retry! R v01-08 (2021-2025) (Digital) (1r0n, Ushi);/view/2020990;magnet:?xt=urn:btih:f4cf8210e52dd599073739aa0418d68a22bb1f76&dn=Demon%20Lord%2C%20Retry%21%20R%20v01-08%20%282021-2025%29%20%28Digital%29%20%281r0n%2C%20Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.1 GiB;2025-09-17 22:11;54;8;711
https://nyaa.si/user/bakaushi;Literature - English-translated;1Ascendance of a Bookworm - Part 04 v05 (2025) (Digital) (Ushi);/view/2020987#comments;magnet:?xt=urn:btih:73b1a0f7f1fa6f51d685bbca2f400f9aa936a376&dn=Ascendance%20of%20a%20Bookworm%20-%20Part%2004%20v05%20%282025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;278.0 MiB;2025-09-17 22:07;49;0;746
https://nyaa.si/user/bakaushi;Literature - English-translated;A Late-Start Tamer's Laid-Back Life v01-07 (2024-2025) (Digital) (Ushi);/view/2020985;magnet:?xt=urn:btih:a4b706df4da8fa190a89f0e3f598d6e57f6ce751&dn=A%20Late-Start%20Tamer%27s%20Laid-Back%20Life%20v01-07%20%282024-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.7 GiB;2025-09-17 22:04;44;9;678
https://nyaa.si/user/bakaushi;Literature - English-translated;1The Invincible Summoner Who Crawled Up from Level 1 v01-04 (2024-2025) (Digital) (Ushi);/view/2018137#comments;magnet:?xt=urn:btih:f575a8ee52bf1c9b7e3601cc51f9bfd9163513a2&dn=The%20Invincible%20Summoner%20Who%20Crawled%20Up%20from%20Level%201%20v01-04%20%282024-2025%29%20%28Digital%29%20%28Ushi%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.1 GiB;2025-09-11 02:41;42;6;1011
