page_url;category;file_name;link;magnet_link;size;date;seeders;leechers;completed_download
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 04 (1080p) [AV1];/view/1618934;magnet:?xt=urn:btih:14cc1029fccaa2f4ec9c20c29732f53f7927a529&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2004%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;322.7 MiB;2022-12-28 17:01;0;0;117
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 05 (1080p) [AV1];/view/1618606;magnet:?xt=urn:btih:a2630463cc6fb27316d33f8deb2cf965592f9d7c&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2005%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;274.1 MiB;2022-12-27 12:51;1;0;96
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[Tinosoft] Bocchi The Rock! (Season 1) [1080p HEVC x265 AAC][Multiple Subtitles + VOSTFR] (batch);/view/1618170#comments;magnet:?xt=urn:btih:e5972fc8f4b53e514931c9172ba784c9bd9577d8&dn=%5BTinosoft%5D%20Bocchi%20The%20Rock%21%20%28Season%201%29%20%5B1080p%20HEVC%20x265%20AAC%5D%5BMultiple%20Subtitles%20%2B%20VOSTFR%5D%20%28batch%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;2.5 GiB;2022-12-26 00:47;16;0;1466
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;8[Half-Baked] Bocchi the Rock! 01-09 [WEB 1080p HEVC AAC];/view/1618167#comments;magnet:?xt=urn:btih:3fa4e983d05fe0a435abcb9a4b11428870fe6c45&dn=%5BHalf-Baked%5D%20Bocchi%20the%20Rock%21%2001-09%20%5BWEB%201080p%20HEVC%20AAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;8.3 GiB;2022-12-26 00:24;4;1;216
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 03 (1080p) [AV1];/view/1618139;magnet:?xt=urn:btih:19ea1786f0f0fc38d7191680f6ebac5c04025ae8&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2003%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;327.2 MiB;2022-12-25 22:48;0;0;81
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[amZero] Bocchi the Rock! - S1 [1080p AV1 10Bit][WEBRip][AAC][MultiSubs] (BATCH);/view/1618102#comments;magnet:?xt=urn:btih:931ddf82e2d864b8f8d35434d4083904e51ec333&dn=%5BamZero%5D%20Bocchi%20the%20Rock%21%20-%20S1%20%5B1080p%20AV1%2010Bit%5D%5BWEBRip%5D%5BAAC%5D%5BMultiSubs%5D%20%28BATCH%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.2 GiB;2022-12-25 18:58;9;0;591
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[amZero] Bocchi the Rock! - 12 [1080p AV1 10Bit][WEBRip][AAC][MultiSubs] (Weekly);/view/1617839;magnet:?xt=urn:btih:2cedd92d1e3df3d23308679ad80c51acc5ec78bf&dn=%5BamZero%5D%20Bocchi%20the%20Rock%21%20-%2012%20%5B1080p%20AV1%2010Bit%5D%5BWEBRip%5D%5BAAC%5D%5BMultiSubs%5D%20%28Weekly%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;242.1 MiB;2022-12-25 08:05;18;0;747
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[DKB] Bocchi the Rock! - (Season 01) [1080p][HEVC x265 10bit][Multi-Subs][batch];/view/1617599#comments;magnet:?xt=urn:btih:201191b3f080b7938251cc81885f7e3fa8b3f429&dn=%5BDKB%5D%20Bocchi%20the%20Rock%21%20-%20%28Season%2001%29%20%5B1080p%5D%5BHEVC%20x265%2010bit%5D%5BMulti-Subs%5D%5Bbatch%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;3.4 GiB;2022-12-24 19:53;32;2;4515
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[DKB] Bocchi the Rock! - S01E12 [1080p][END][HEVC x265 10bit][Multi-Subs][weekly];/view/1617576;magnet:?xt=urn:btih:ecd76254a7264f90378d89982281818b2fdbeb8e&dn=%5BDKB%5D%20Bocchi%20the%20Rock%21%20-%20S01E12%20%5B1080p%5D%5BEND%5D%5BHEVC%20x265%2010bit%5D%5BMulti-Subs%5D%5Bweekly%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;262.8 MiB;2022-12-24 19:32;1;0;427
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;3[ASW] Bocchi the Rock! - 12 [1080p HEVC x265 10Bit][AAC];/view/1617494#comments;magnet:?xt=urn:btih:ab16cd9f430d640384a0f8ec9d045fedb973a6df&dn=%5BASW%5D%20Bocchi%20the%20Rock%21%20-%2012%20%5B1080p%20HEVC%20x265%2010Bit%5D%5BAAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;244.9 MiB;2022-12-24 18:29;14;0;4980
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[YuiSubs] Bocchi the Rock! - 12  (x265 H.265 1080p);/view/1617477;magnet:?xt=urn:btih:480384c013736fe577c685756a6c6bfbbddb2389&dn=%5BYuiSubs%5D%20Bocchi%20the%20Rock%21%20-%2012%20%20%28x265%20H.265%201080p%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;365.6 MiB;2022-12-24 18:04;1;0;429
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[Erai-raws] Bocchi the Rock! - 12 END [480p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1617442;magnet:?xt=urn:btih:c28b7858929d186606d4e992c16791916d78b1ec&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2012%20END%20%5B480p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;362.0 MiB;2022-12-24 17:36;1;0;143
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[Erai-raws] Bocchi the Rock! - 12 END [720p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1617440;magnet:?xt=urn:btih:525a2d4d3647f8ae752336d6c9e447ae7f2f6417&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2012%20END%20%5B720p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;705.4 MiB;2022-12-24 17:36;2;0;884
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;1[Erai-raws] Bocchi the Rock! - 12 END [1080p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1617439#comments;magnet:?xt=urn:btih:5f56d759ba37972aa258d7563f6ae967ef8b0601&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2012%20END%20%5B1080p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.4 GiB;2022-12-24 17:35;9;0;2642
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;19[SubsPlease] Bocchi the Rock! - 12 (1080p) [CA5333CB].mkv;/view/1617437#comments;magnet:?xt=urn:btih:df20ed6a26cb46e91e7c50c1af330a442dc7732c&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20-%2012%20%281080p%29%20%5BCA5333CB%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2022-12-24 17:31;52;0;15408
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[NC-Raws] 孤獨搖滾！ / Bocchi the Rock! - 12 (CR 1920x1080 AVC AAC MKV);/view/1617436;magnet:?xt=urn:btih:275192605d82131c4e459d891f2bed20f664b2e2&dn=%5BNC-Raws%5D%20%E5%AD%A4%E7%8D%A8%E6%90%96%E6%BB%BE%EF%BC%81%20%2F%20Bocchi%20the%20Rock%21%20-%2012%20%28CR%201920x1080%20AVC%20AAC%20MKV%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2022-12-24 17:31;0;0;630
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[SubsPlease] Bocchi the Rock! - 12 (720p) [C219F6DC].mkv;/view/1617434;magnet:?xt=urn:btih:2f866bd76e8e908c02438f32158878fb696b19a4&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20-%2012%20%28720p%29%20%5BC219F6DC%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;704.3 MiB;2022-12-24 17:31;7;0;4550
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[SubsPlease] Bocchi the Rock! - 12 (480p) [45C286B3].mkv;/view/1617432;magnet:?xt=urn:btih:610a2fe8a902c9c68b0c66b50a0b9e176c95eca4&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20-%2012%20%28480p%29%20%5B45C286B3%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;360.8 MiB;2022-12-24 17:30;4;0;971
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[NC-Raws] 孤独摇滚！ / Bocchi the Rock! - 12 (B-Global 1920x1080 HEVC AAC MKV);/view/1617374;magnet:?xt=urn:btih:941c7b68c377ae23944b76edb6854e7142b8c60d&dn=%5BNC-Raws%5D%20%E5%AD%A4%E7%8B%AC%E6%91%87%E6%BB%9A%EF%BC%81%20%2F%20Bocchi%20the%20Rock%21%20-%2012%20%28B-Global%201920x1080%20HEVC%20AAC%20MKV%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;268.5 MiB;2022-12-24 16:30;3;0;1605
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 02 (1080p) [AV1];/view/1616902;magnet:?xt=urn:btih:28e1ea1515899a7ab4fe9b18069c8a05e3df215f&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2002%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;259.9 MiB;2022-12-23 12:52;1;0;73
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[denisplay] Bocchi the Rock! - 01 (1080p) [AV1];/view/1616268;magnet:?xt=urn:btih:d61bed2da0a350804e3cf382bf55db68fc60b6f3&dn=%5Bdenisplay%5D%20Bocchi%20the%20Rock%21%20-%2001%20%281080p%29%20%5BAV1%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;256.5 MiB;2022-12-21 09:46;1;0;140
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[amZero] Bocchi the Rock! - 11 [1080p AV1 10Bit][WEBRip][AAC][MultiSubs] (Weekly);/view/1616007;magnet:?xt=urn:btih:057d2e315f7677e6f0dcacc9da348da3b8cd17b2&dn=%5BamZero%5D%20Bocchi%20the%20Rock%21%20-%2011%20%5B1080p%20AV1%2010Bit%5D%5BWEBRip%5D%5BAAC%5D%5BMultiSubs%5D%20%28Weekly%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;255.7 MiB;2022-12-20 14:37;7;0;652
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=1;Anime - English-translated;[DKB] Bocchi the Rock! - S01E11 [1080p][HEVC x265 10bit][Multi-Subs][weekly];/view/1614835;magnet:?xt=urn:btih:2afa2513be0bab9ce697b16a46eca5e59289e724&dn=%5BDKB%5D%20Bocchi%20the%20Rock%21%20-%20S01E11%20%5B1080p%5D%5BHEVC%20x265%2010bit%5D%5BMulti-Subs%5D%5Bweekly%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;284.0 MiB;2022-12-17 19:17;1;0;502
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;[ASW] Bocchi the Rock! - 11 [1080p HEVC x265 10Bit][AAC];/view/1614807;magnet:?xt=urn:btih:234b8bdbf2b5555874acd45640e5e0849b2ea106&dn=%5BASW%5D%20Bocchi%20the%20Rock%21%20-%2011%20%5B1080p%20HEVC%20x265%2010Bit%5D%5BAAC%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;258.5 MiB;2022-12-17 18:36;15;0;5241
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;[YuiSubs] Bocchi the Rock! - 11  (x265 H.265 1080p);/view/1614786;magnet:?xt=urn:btih:ba0373cd8ba57a09fe443dbb88a8734fd15951ce&dn=%5BYuiSubs%5D%20Bocchi%20the%20Rock%21%20-%2011%20%20%28x265%20H.265%201080p%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;381.8 MiB;2022-12-17 18:05;1;0;457
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;[Erai-raws] Bocchi the Rock! - 11 [480p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1614757;magnet:?xt=urn:btih:39db7db32f206d83ee85a94862084329d46ef65c&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2011%20%5B480p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;361.7 MiB;2022-12-17 17:36;1;0;132
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;1[Erai-raws] Bocchi the Rock! - 11 [720p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1614756#comments;magnet:?xt=urn:btih:cf8f7813f73492b246291b8ce622ba764ff2988e&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2011%20%5B720p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;705.2 MiB;2022-12-17 17:36;1;0;773
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;1[Erai-raws] Bocchi the Rock! - 11 [1080p][Multiple Subtitle] [ENG][POR-BR][SPA-LA][SPA][ARA][FRE][GER][ITA][RUS];/view/1614753#comments;magnet:?xt=urn:btih:1e5b975a9f7e8c1a28d737001dd0fdcf70ba3308&dn=%5BErai-raws%5D%20Bocchi%20the%20Rock%21%20-%2011%20%5B1080p%5D%5BMultiple%20Subtitle%5D%20%5BENG%5D%5BPOR-BR%5D%5BSPA-LA%5D%5BSPA%5D%5BARA%5D%5BFRE%5D%5BGER%5D%5BITA%5D%5BRUS%5D&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2022-12-17 17:36;10;0;2623
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;[NC-Raws] 孤獨搖滾！ / Bocchi the Rock! - 11 (CR 1920x1080 AVC AAC MKV);/view/1614752;magnet:?xt=urn:btih:ffe15ee1ad5845fcfa877d5f846e5a79e2dbbaac&dn=%5BNC-Raws%5D%20%E5%AD%A4%E7%8D%A8%E6%90%96%E6%BB%BE%EF%BC%81%20%2F%20Bocchi%20the%20Rock%21%20-%2011%20%28CR%201920x1080%20AVC%20AAC%20MKV%29&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2022-12-17 17:31;1;0;497
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;7[SubsPlease] Bocchi the Rock! - 11 (1080p) [7AFE89C1].mkv;/view/1614751#comments;magnet:?xt=urn:btih:f9261d860c983f9666712cd6392868cca17c4afe&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20-%2011%20%281080p%29%20%5B7AFE89C1%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;1.3 GiB;2022-12-17 17:31;49;0;16331
https://nyaa.si/?f=0&c=1_2&q=bocchi+the+rock&p=2;Anime - English-translated;[SubsPlease] Bocchi the Rock! - 11 (720p) [D8C8EA3D].mkv;/view/1614749;magnet:?xt=urn:btih:bccbfd27a63e185b862f3a94d920b8966352517e&dn=%5BSubsPlease%5D%20Bocchi%20the%20Rock%21%20-%2011%20%28720p%29%20%5BD8C8EA3D%5D.mkv&tr=http%3A%2F%2Fnyaa.tracker.wf%3A7777%2Fannounce&tr=udp%3A%2F%2Fopen.stealth.si%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce&tr=udp%3A%2F%2Fexodus.desync.com%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.torrent.eu.org%3A451%2Fannounce;703.9 MiB;2022-12-17 17:30;7;0;4815
